,candidate_id,candidate_name,candidate,party,state,district,incumbent_challenge,committee_id,committee_name,total,advertise,poll,research,fundraise,pay,materials,consulting,event,mail,travel,smedia,radio,television,website,newspaper
839,H8NM02180,SALAS,Salas,REP,NM,2,O,C00657239,ANDREW SALAS FOR CONGRESS,162611.5,NA,NA,NA,8970,NA,NA,21019.95,NA,8232.22,NA,NA,NA,NA,NA,NA
840,H8NM02214,PENA,Pena,DEM,NM,2,O,C00663997,ANGEL PENA FOR NM CONGRESSIONAL DISTRICT 2,14538.95,NA,NA,NA,NA,NA,NA,NA,NA,19.6,231.31,NA,NA,NA,NA,NA
841,H8NM02222,CLARKSON,Clarkson,REP,NM,2,O,C00664979,GAVIN CLARKSON FOR CONGRESS,194930.54,5500,NA,NA,21235,NA,NA,52581.3,NA,139.5,6777.85,NA,NA,NA,NA,NA
842,H8NM02230,GRIFFIN,Griffin,REP,NM,2,O,C00665463,CLAYBURN FOR CONGRESS,10965.28,2333.54,NA,NA,577,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA
843,H8NM02248,TORRES SMALL,Torres Small,DEM,NM,2,I,C00666149,XOCHITL FOR NEW MEXICO,4666804.53,3326398.15,90250,32272.51,93787.48,208062.42,4009.1,273637.9,9153.51,164040.85,43047.28,NA,NA,NA,NA,NA
844,H8NV02095,KOBLE,Koble,DEM,NV,2,C,C00666420,FRIENDS OF CLINT KOBLE,151482.37,18651.09,NA,NA,2172.82,NA,NA,30114.47,661.6,4740.92,290,250,NA,NA,689.58,NA
845,H8NV02111,FOGARTY,Fogarty,DEM,NV,2,C,C00677849,PAT FOGARTY FOR CONGRESS,169040,216,NA,NA,NA,NA,NA,NA,NA,5783.21,NA,NA,216,NA,NA,NA
846,H8NV02152,ALM,Alm,DEM,NV,2,C,C00676494,COMMITTEE TO ELECT VANCE ALM FOR CONGRESS,2071.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
847,H8NV03119,HAMMOND,Hammond,REP,NV,3,O,C00649418,HAMMOND FOR CONGRESS,312772.61,5550,22625,NA,28276.7,NA,NA,155028.8,265.74,1258.91,8695.08,NA,5550,NA,NA,NA
848,H8NV03127,FARAHI,Farahi,DEM,NV,3,O,C00649715,HERMON FOR THE PEOPLE,37106.75,1421.55,NA,NA,NA,10500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
849,H8NV03150,MCKEON,Mckeon,REP,NV,3,O,C00647974,MCKEON FOR NEVADA,91217.89,5718.86,NA,NA,10727.88,NA,1167.37,10500,2768.08,8835.26,3820.51,NA,NA,NA,12418.5,NA
850,H8NV03168,WEISS,Weiss,DEM,NV,3,O,C00651968,MICHAEL WEISS FOR NEVADA,8266.28,270,NA,NA,NA,NA,NA,NA,405.94,NA,NA,24.49,270,NA,NA,NA
851,H8NV03176,TACHE,Tache,REP,NV,3,O,C00651992,THE COMMITTEE TO ELECT LYNDA TACHE,55146.61,NA,NA,NA,NA,NA,NA,21735.22,NA,129,1810.62,NA,NA,NA,NA,NA
852,H8NV03184,SEAMAN,Seaman,REP,NV,3,O,C00652354,VICTORIA SEAMAN FOR CONGRESS,221124.63,11533,7759.29,2007.21,36053.43,NA,560,22507.64,450,2750,12827.78,NA,6483,NA,NA,NA
853,H8NV03192,LOVE,Love,DEM,NV,3,O,C00654566,LOVE FOR NEVADA 2018,20785.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
854,H8NV03218,MORTENSEN,Mortensen,REP,NV,3,O,C00660183,MORTENSEN FOR CONGRESS,143379.73,5469.8,NA,NA,3350,NA,NA,16500,NA,7139.34,NA,NA,NA,NA,NA,NA
855,H8NV03226,PINJUV,Pinjuv,DEM,NV,3,O,C00660563,COMMITTEE TO ELECT GUY PINJUV,3390.94,259.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
856,H8NV03234,JONES,Jones,REP,NV,3,O,C00663773,STEPHANIE JONES FOR CONGRESS,4408.52,617.25,NA,NA,NA,NA,58.17,NA,NA,313.99,NA,NA,NA,NA,NA,NA
857,H8NV03259,CARTER,Carter,REP,NV,3,O,C00670471,CARTER CONGRESSIONAL CAMPAIGN,6458.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,H8NV04018,VILELA,Vilela,DEM,NV,4,O,C00649707,AMY FOR THE PEOPLE,189866.05,10693.29,NA,NA,9534.26,64086.88,NA,41983.95,3332.58,362.52,3138.12,500,NA,NA,3160.09,NA
859,H8NV04034,ANZALONE,Anzalone,DEM,NV,4,O,C00663930,JOHN ANZALONE FOR CONGRESS,55596.34,NA,NA,NA,361.96,NA,NA,NA,655.3,25398.59,NA,4000,NA,NA,NA,NA
860,H8NV04042,SPEARMAN,Spearman,DEM,NV,4,O,C00664565,SPEARMAN FOR CONGRESS,216290.67,500,NA,4000,4750,61579.47,NA,39314.6,2088.36,14462.99,83.3,500,NA,NA,716,NA
861,H8NV04075,WEGNER,Wegner,REP,NV,4,O,C00671255,WEGNER FOR CONGRESS,6752.92,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA
862,H8NV04083,GIBBS,Gibbs,REP,NV,4,O,C00672048,DAVID GIBBS FOR NEVADA,29602.21,3041.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1500,NA,4163.46,NA
863,H8NV04109,TOWNSEND,Townsend,REP,NV,4,O,C00671701,THE TOWNSEND CAMPAIGN,27346.63,6473.78,NA,NA,397.12,NA,NA,NA,250,852.33,51.8,354.32,4520,NA,NA,1008.78
864,H8NV04117,STEPHENS,Stephens,DEM,NV,4,O,C00669978,ALLISON STEPHENS FOR CONGRESS,29087.08,NA,NA,NA,4283.75,7173.8,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA
865,H8NY01155,GERSHON,Gershon,DEM,NY,1,C,C00650457,PERRY GERSHON FOR CONGRESS,5459465.54,59581.84,155957.7,24000,123294.44,420114.36,511.71,947913.15,15577.67,461754.55,66896.18,NA,NA,NA,158.26,NA
866,H8NY01163,PECHEFSKY,Pechefsky,DEM,NY,1,C,C00651372,PECHEFSKY FOR CONGRESS,299841.99,NA,31982.18,NA,12436.9,77000.84,268.38,32739,1469,461.7,NA,24527.26,NA,NA,188.9,NA
867,H8NY01171,HENRY,Henry,DEM,NY,1,C,C00651950,FRIENDS OF BRENDON HENRY,3085.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144,NA
868,H8NY01189,DIMASI,Dimasi,DEM,NY,1,C,C00652586,DIMASI FOR CONGRESS,109423.39,8000,NA,NA,NA,NA,NA,46847,NA,1112.65,NA,NA,NA,NA,1275,NA
869,H8NY01197,BROWNING,Browning,DEM,NY,1,C,C00657825,KATE BROWNING FOR CONGRESS,626543.71,11000,31000,NA,14000,112156.73,NA,54750,760,161496.23,918.1,NA,NA,NA,NA,NA
870,H8NY02070,GOMES,Gomes,DEM,NY,2,C,C00656215,TIM GOMES FOR CONGRESS,1217025.72,NA,NA,13000,28750,9698.86,NA,93566,600,NA,2302.48,NA,NA,NA,2500,NA
871,H8NY02088,SAX,Sax,DEM,NY,2,C,C00660324,MIKE SAX FOR CONGRESSIONAL DISTRICT 2,39116.58,NA,NA,NA,NA,NA,NA,5072,NA,NA,103,NA,NA,NA,578.25,NA
872,H8NY02104,GRECHEN SHIRLEY,Grechen Shirley,DEM,NY,2,C,C00657015,LIUBA FOR CONGRESS,2129046.96,NA,47336,89836,45641.25,491275.76,5932.8,465503.15,26495.01,89990.57,3729.18,NA,NA,NA,9995,NA
873,H8NY02112,THOMAS,Thomas,DEM,NY,2,C,C00669267,KEVIN THOMAS FOR CONGRESS,5123.76,NA,NA,NA,NA,NA,NA,4748,NA,NA,NA,NA,NA,NA,NA,NA
874,H8NY03151,DEBONO,Debono,REP,NY,3,C,C00651497,DEBONO FOR CONGRESS,461401.49,12447.78,6250,NA,11750,NA,NA,89814.08,5401.49,271446.58,31736.57,9000,NA,NA,213.2,NA
875,H8NY04084,BENNO,Benno,REP,NY,4,C,C00675587,BENNO FOR CONGRESS,72158,9075,NA,NA,509.57,NA,NA,NA,NA,NA,2820.63,NA,NA,NA,8393.35,8650
876,H8NY05107,ACHILLE,Achille,DEM,NY,5,C,C00669952,FRIENDS OF CARL ACHILLE FOR CONGRESS,16362.51,NA,NA,NA,500,300,NA,NA,NA,NA,NA,NA,NA,NA,32,NA
877,H8NY05123,CHOUDHURY,Choudhury,DEM,NY,5,C,C00673236,MIZAN FOR CONGRESS,40838.76,4050,NA,NA,NA,NA,1455,3000,400,NA,NA,NA,250,3800,NA,NA
878,H8NY09158,BUNKEDDEKO,Bunkeddeko,DEM,NY,9,C,C00656793,FRIENDS OF ADEM,305749.34,300,NA,NA,12849.51,13790.36,NA,36291.49,295.66,54218.18,6380.28,NA,NA,NA,77.01,NA
879,H8NY09174,GAYOT,Gayot,REP,NY,9,C,C00673244,TEAM GAYOT,3500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
880,H8NY10081,LYNCH,Lynch,DEM,NY,10,C,C00658070,NEW YORKERS AND FRIENDS FOR HOLLY LYNCH,499413.55,NA,NA,29000,NA,NA,NA,48125,36375,2026.51,NA,NA,NA,NA,216,NA
881,H8NY10099,LEVIN,Levin,REP,NY,10,C,C00672360,FRIENDS OF NAOMI,71397.63,4475,NA,NA,4248.5,NA,NA,5000,500,NA,4419.09,NA,750,NA,91.32,1575
882,H8NY11063,MELSON,Melson,DEM,NY,11,C,C00637587,BOYD MELSON FOR CONGRESS,91882.98,NA,NA,NA,5000,NA,NA,35681,375,NA,NA,NA,NA,NA,NA,NA
883,H8NY11071,EMIG,Emig,DEM,NY,11,C,C00639575,ZACH EMIG FOR CONGRESS,78902.45,1413.11,NA,700,NA,NA,NA,25638.68,475,1761.5,NA,NA,NA,NA,322.68,NA
884,H8NY11089,DEVITO,Devito,DEM,NY,11,C,C00640227,DEVITO FOR CONGRESS,44099.12,104.2,NA,NA,2013.17,1000,NA,NA,150,NA,NA,329.93,NA,NA,70.65,NA
885,H8NY11097,DECILLIS,Decillis,DEM,NY,11,C,C00640995,MIKE DECILLIS FOR CONGRESS,24430.86,NA,NA,NA,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
886,H8NY11105,VAID,Vaid,DEM,NY,11,C,C00647313,OMAR VAID FOR CONGRESS,206575.28,13021.72,NA,NA,13127.66,53847.96,NA,65103.46,NA,NA,598.16,NA,NA,NA,151.26,NA
887,H8NY11113,ROSE,Rose,DEM,NY,11,I,C00652248,MAX ROSE FOR CONGRESS,4440564.66,224230.28,94911.2,345260.36,743.07,397097.1,NA,84764.79,57524.87,2294.22,25901.75,NA,NA,60540.8,3545.27,NA
888,H8NY11139,MOHAN,Mohan,DEM,NY,11,C,C00659342,MOHAN FOR CONGRESS,111725.23,9212.5,NA,NA,NA,4287.32,NA,11134.7,NA,NA,71,1000,NA,NA,NA,NA
889,H8NY12137,HICKS,Hicks,DEM,NY,12,C,C00664540,HICKS FOR CONGRESS,30905.32,175,NA,20.2,NA,1785,155.05,0,171.32,NA,351.65,NA,NA,NA,NA,175
890,H8NY12145,RABIN,Rabin,REP,NY,12,C,C00680900,ELIOT RABIN-PETER ELIOT FOR CONGRESS,33121.84,2335,NA,NA,819.05,2200,NA,NA,44.48,NA,29.04,NA,NA,2335,376.1,NA
891,H8NY13150,BUTLER,Butler,REP,NY,13,C,C00673996,JINEEA BUTLER FOR CONGRESS,5580.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.04,NA
892,H8NY15148,OCASIO-CORTEZ,Ocasio-Cortez,DEM,NY,14,I,C00639591,ALEXANDRIA OCASIO-CORTEZ FOR CONGRESS,2098917.89,345591.73,17051.04,450,13823.18,588124.27,3430.18,83559.96,14337.62,7.15,7008.09,3043.03,25000,NA,2565,NA
893,H8NY16096,LEWIS,Lewis,DEM,NY,16,C,C00673343,JONATHAN LEWIS FOR CONGRESS 2018,1120512.55,188195.89,30738.56,19522.82,10000,87264.63,NA,202544.92,NA,174288.04,4730.32,NA,NA,NA,NA,NA
894,H8NY18274,O'DONNELL,O'Donnell,REP,NY,18,C,C00668798,O'DONNELL FOR CONGRESS,277586.14,7776,NA,5000,NA,NA,NA,91716.4,1650,5354.87,NA,5341.99,7776,NA,NA,NA
895,H8NY19173,FLYNN,Flynn,DEM,NY,19,C,C00633867,BRIAN FLYNN FOR CONGRESS,2019331.35,5283.7,NA,70751.93,33088.88,556015.25,9433.7,968935.57,16121.38,25823.53,3191.8,7000,NA,NA,NA,NA
896,H8NY19181,DELGADO,Delgado,DEM,NY,19,I,C00633859,DELGADO FOR CONGRESS,9233836.77,NA,175449.02,12500,86065.45,652197.18,322,169976.53,20599.56,2639.87,40310.63,NA,NA,NA,144,NA
897,H8NY19199,RHODES,Rhodes,DEM,NY,19,C,C00639559,GARETH RHODES FOR CONGRESS,1034543.22,2107.7,NA,NA,16129,256662.26,NA,279429,1314.3,1716.6,NA,8000,NA,NA,NA,NA
898,H8NY19207,SULLIVAN,Sullivan,DEM,NY,19,C,C00640680,SUE SULLIVAN FOR CONGRESS,86647.01,NA,NA,NA,1233.22,41325.38,NA,21628.38,NA,2923.68,NA,NA,NA,NA,NA,NA
899,H8NY19215,BEALS,Beals,DEM,NY,19,C,C00641035,JEFF BEALS FOR CONGRESS,355157.94,25345.25,NA,NA,290,102717.03,6347,7500,3807.51,192.01,NA,4710.23,NA,NA,NA,NA
900,H8NY19223,RYAN,Ryan,DEM,NY,19,C,C00647115,PATRICK RYAN FOR CONGRESS,1957887.59,993514.16,47775,22611.49,NA,474944.53,NA,154011.49,649,2807.06,25426.67,NA,NA,468179,1151.1,NA
901,H8NY19231,CLEGG,Clegg,DEM,NY,19,C,C00649012,DAVE CLEGG FOR CONGRESS,874244.23,4027.47,NA,NA,30552.75,208326.37,2480,36362.5,12007.24,60460.88,11577.13,NA,NA,NA,10550,NA
902,H8NY19256,COLLIER,Collier,DEM,NY,19,C,C00671412,ERIN COLLIER FOR CONGRESS,239117.53,19811.5,4000,843.5,2709.68,66273.61,NA,16905.02,620,64968.05,2368.47,NA,NA,NA,NA,NA
903,H8NY21245,COBB,Cobb,DEM,NY,21,C,C00649061,COMMITTEE TO ELECT TEDRA COBB,1504992.83,2344.17,34500,7792.5,38270,119941.49,NA,47270,3055,6381.74,2818.33,NA,NA,NA,10000,NA
904,H8NY21252,WILSON,Wilson,DEM,NY,21,C,C00650531,KATIE WILSON FOR CONGRESS,322602.05,3885.99,2018,NA,250,157579.97,3323.83,50096.96,1061.12,13659.05,6189.76,NA,NA,NA,275,NA
905,H8NY21260,MARTZ,Martz,DEM,NY,21,C,C00650358,EMILY MARTZ FOR CONGRESS,308374.41,850,NA,NA,2370,143140.16,10712.27,62980.39,2638.84,1513.81,2862.38,NA,NA,NA,NA,NA
906,H8NY21286,BOYAJIAN,Boyajian,DEM,NY,21,C,C00652172,DON BOYAJIAN FOR CONGRESS,592060.62,140,27650,42650,3000,210515.63,NA,75617.07,645,1047,4659.61,NA,NA,NA,41150.95,NA
907,H8NY21294,KIM,Kim,DEM,NY,21,C,C00653956,COMMITTEE TO ELECT RONALD KIM,854,NA,NA,NA,NA,NA,NA,NA,NA,539,NA,NA,NA,NA,NA,NA
908,H8NY21302,BOONE,Boone,DEM,NY,21,C,C00658500,TANYA BOONE FOR CONGRESS,146870.01,NA,NA,360,7000,45418.87,NA,17700,3627.18,460.15,6597.57,NA,NA,NA,5015.82,NA
909,H8NY21328,IDLEMAN,Idleman,DEM,NY,21,C,C00664391,FRIENDS OF SARA IDLEMAN,10742.64,NA,NA,NA,NA,NA,NA,961.6,NA,NA,NA,NA,NA,NA,NA,NA
910,H8NY21336,MASTRIANNI,Mastrianni,DEM,NY,21,C,C00665497,"DAVID MASTRIANNI, MD FOR CONGRESS",78403.21,1080,NA,NA,NA,NA,NA,20875,NA,419.4,NA,NA,NA,NA,10706.36,NA
911,H8NY21344,RATIGAN,Ratigan,DEM,NY,21,C,C00671057,DYLAN RATIGAN FOR CONGRESS,194812.57,7129.9,9000,NA,4500,45847.48,1077.08,15930.33,NA,NA,2192.39,7500,7129.9,NA,NA,NA
912,H8NY22144,MADDEN,Madden,DEM,NY,22,C,C00640482,PATRICK MADDEN FOR CONGRESS,27687.43,NA,NA,NA,NA,14624.14,419.56,6000,1923.75,NA,944.19,NA,NA,NA,NA,NA
913,H8NY22151,BRINDISI,Brindisi,DEM,NY,22,I,C00648725,BRINDISI FOR CONGRESS,4849468.31,473857.2,NA,190039.57,43226.36,527191.3,26135.25,319961.15,49969.02,6685.74,33718.76,NA,NA,NA,6500,NA
914,H8NY22169,PHILLIPS,Phillips,DEM,NY,22,C,C00650085,HEATH PHILLIPS FOR CONGRESS,4111.79,NA,NA,NA,2000,NA,NA,3750,NA,NA,NA,NA,NA,NA,NA,NA
915,H8NY23134,SUNDQUIST,Sundquist,DEM,NY,23,C,C00641175,FRIENDS OF EDDIE SUNDQUIST,171230.72,1694.81,NA,NA,NA,99987.57,5458.94,12256.57,2861.5,950.6,855.91,NA,NA,NA,185.06,NA
916,H8NY23142,GALLANT,Gallant,DEM,NY,23,C,C00641365,COMMITTEE TO ELECT RICK GALLANT,35389.06,NA,NA,NA,NA,11543.41,NA,3000,NA,NA,NA,NA,NA,NA,NA,NA
917,H8NY23167,GOLDEN,Golden,DEM,NY,23,C,C00649285,GOLDEN FOR CONGRESS,132257.47,7045.17,NA,NA,2000,38897.68,83.71,11430,1551.79,NA,2854.06,NA,NA,NA,299,NA
918,H8NY23175,DELLA PIA,Della Pia,DEM,NY,23,C,C00649954,MAX DELLA PIA FOR CONGRESS,188434.38,16769.58,1927.25,NA,4630,40611.56,NA,2600,134,3053.66,7204.16,NA,NA,NA,474.47,NA
919,H8NY23183,MITRANO,Mitrano,DEM,NY,23,C,C00654525,TRACY MITRANO FOR CONGRESS,2251264.62,73336.42,6200,5250,7750,202032.29,689.04,202283.16,13214.19,33084.87,5927.37,NA,3799.4,NA,NA,NA
920,H8NY23217,WHALEN,Whalen,DEM,NY,23,C,C00656918,CHARLES WHALEN FOR CONGRESS,29743.12,NA,NA,NA,NA,NA,NA,6000,NA,877.86,264.06,NA,NA,NA,NA,NA
921,H8NY23225,ANDREI,Andrei,DEM,NY,23,C,C00663427,LINDA ANDREI M.D. FOR CONGRESS,290185.76,582.34,NA,NA,6754.13,53457.58,NA,9654.13,1688.2,792.2,3981.32,NA,NA,NA,3225,NA
922,H8NY24082,MESSENGER,Messenger,DEM,NY,24,C,C00649988,MESSENGER FOR CONGRESS INC,217610.37,NA,NA,NA,38114.55,20267.66,NA,65062.95,NA,635.21,8472.4,NA,NA,NA,NA,NA
923,H8NY24090,BALTER,Balter,DEM,NY,24,NA,C00655183,FRIENDS OF DANA BALTER,2741662.89,1338788.63,45963.37,6250,15605,383865.47,4397.76,204130.99,382.62,26829.58,18459.26,NA,NA,NA,12400,NA
924,H8NY24108,COMEGYS,Comegys,DEM,NY,24,C,C00660365,SCOTT COMEGYS FOR CONGRESS,3616.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,255.96,NA,NA,NA,538,NA
925,H8NY24132,PEREZ WILLIAMS,Perez Williams,DEM,NY,24,C,C00675538,JUANITA FOR CONGRESS,214279.63,NA,NA,NA,NA,32487.13,NA,7500,860,468,NA,NA,NA,NA,7500,NA
926,H8NY25097,MAXWELL,Maxwell,REP,NY,25,C,C00666164,DR. JIM MAXWELL FOR CONGRESS,988317.16,168368.84,51052,8560.5,22589.66,133848.21,NA,49199.96,1073.24,3205.4,794.03,NA,NA,NA,NA,NA
927,H8NY25105,MORELLE,Morelle,DEM,NY,25,I,C00675108,JOE MORELLE FOR CONGRESS,1831483.59,870089,102000,NA,111490,353520.48,NA,189674.65,465.24,38103.84,16598.52,NA,2500,NA,NA,NA
928,H8NY25113,WILT,Wilt,DEM,NY,25,O,C00674788,ROCHESTER FOR ROBIN,74113.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,H8NY25121,BARNHART,Barnhart,DEM,NY,25,O,C00676312,RACHEL FOR CONGRESS,31577.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,H8NY27127,COLE,Cole,DEM,NY,27,O,C00650895,ERIN COLE FOR CONGRESS,78781.64,NA,NA,NA,15750,21704.16,845,17459.68,NA,NA,303.4,NA,NA,NA,2500,NA
931,H8NY27135,BUNNY,Bunny,DEM,NY,27,O,C00658393,BUNNY FOR CONGRESS,159116.81,NA,NA,NA,8281.05,66672.62,900.45,22196.37,NA,1198.7,729.46,NA,NA,NA,NA,NA
932,H8NY27143,STANKEVICH,Stankevich,DEM,NY,27,O,C00658740,FRIENDS OF NICHOLAS STANKEVICH,96610.9,NA,NA,NA,3000,NA,NA,9466,3000,430,2064.09,NA,NA,NA,4500,NA
933,H8NY27168,SEAMANS,Seamans,DEM,NY,27,O,C00665141,FRIENDS OF JOAN ELIZABETH SEAMANS,61764.7,963.15,NA,NA,NA,NA,843.63,4500,255,NA,307.8,NA,NA,NA,NA,NA
934,H8NY27176,MCMURRAY,Mcmurray,DEM,NY,27,O,C00666453,NATE MCMURRAY FOR CONGRESS,1251950.06,15284.24,NA,NA,6136.94,NA,NA,159410.25,1956,8061.76,592.82,2700,NA,NA,2063.45,521.8
935,H8OH01084,WEAVER,Weaver,DEM,OH,1,C,C00635342,CAMPAIGN OF LAURA ANN WEAVER,25131,4945.54,NA,NA,NA,NA,NA,NA,NA,62,859.3,NA,NA,NA,NA,NA
936,H8OH01118,PUREVAL,Pureval,DEM,OH,1,C,C00667519,AFTAB FOR OHIO,4220971.34,49582.25,130490,22457.07,28557.5,NA,NA,261225.97,15021.56,17508,28383.8,NA,300,295.24,NA,4000
937,H8OH02116,EDWARDS,Edwards,DEM,OH,2,C,C00635847,MICKEY EDWARDS FOR OHIO,2477.02,418.2,NA,NA,NA,NA,69.55,925,NA,NA,NA,NA,NA,NA,692.26,NA
938,H8OH02124,SCHILLER,Schiller,DEM,OH,2,C,C00666743,JILL SCHILLER FOR CONGRESS,682539.05,186744.71,35800,8016.95,19235,196853.39,12257.97,131817.94,2150.08,64385.54,3772.29,NA,NA,70400,NA,NA
939,H8OH04062,MACKEY,Mackey,DEM,OH,4,C,C00633636,MACKEY FOR CONGRESS,1821.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,1339.1,NA,NA,NA,NA,NA
940,H8OH04070,SELLERS,Sellers,DEM,OH,4,C,C00670018,LEAH SELLERS FOR CONGRESS,11855.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,H8OH05150,GALBRAITH,Galbraith,DEM,OH,5,C,C00638999,GALBRAITH FOR CONGRESS,285402.51,8371.8,NA,NA,10765.32,36673.3,283.56,1393,1067.96,8638.33,1318.18,NA,NA,NA,3258,NA
942,H8OH05168,WOLFRUM,Wolfrum,REP,OH,5,C,C00659573,WOLFRUM FOR CONGRESS,22596.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
943,H8OH06117,LANGE,Lange,DEM,OH,6,C,C00667923,WERNERLANGE4CONGRESS,755.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
944,H8OH06133,ROBERTS,Roberts,DEM,OH,6,C,C00670232,COMMITTEE TO ELECT SHAWNA ROBERTS,29869.62,NA,NA,NA,NA,15150,NA,NA,NA,NA,515.57,NA,NA,NA,NA,NA
945,H8OH07123,HARBAUGH,Harbaugh,DEM,OH,7,C,C00646752,KEN HARBAUGH FOR CONGRESS,3527403.22,739661.25,NA,31024.85,8183.4,945582.41,NA,253092.95,11115.01,5638.51,729.92,NA,4411.83,709540,2500,NA
946,H8OH07131,PIKUS,Pikus,DEM,OH,7,C,C00668525,COMMITTEE TO ELECT PATRICK PIKUS FOR US CONGRESS,3694.34,621.17,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,98,NA
947,H8OH08071,JONES,Jones,DEM,OH,8,C,C00662635,COMMITTEE TO ELECT THEODORE JONES,3376.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3310,NA
948,H8OH08097,ENOCH,Enoch,DEM,OH,8,C,C00667279,COMMITTEE TO ELECT ENOCH,42407.05,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.61,NA
949,H8OH09087,COLTON,Colton,REP,OH,9,C,C00669689,COLTON FOR CONGRESS,50085,NA,NA,NA,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA
950,H8OH09111,KRAUS,Kraus,REP,OH,9,C,C00674838,KRAUS FOR CONGRESS - OHIO 9TH DISTRICT,39624.23,2884,NA,NA,2709.71,NA,NA,NA,7500,280,NA,NA,2884,NA,NA,NA
951,H8OH10101,MILISITS,Milisits,DEM,OH,10,C,C00637157,MILISITS FOR THE PEOPLE,7426.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
952,H8OH10119,GASPER,Gasper,DEM,OH,10,C,C00665471,THERESA GASPER FOR CONGRESS,1321633.9,475,NA,67728.32,3341.7,314487.01,78906,769813.22,5600,39733.18,2987.31,NA,NA,NA,NA,NA
953,H8OH11315,DUNHAM,Dunham,REP,OH,11,C,C00671545,DUNHAM FOR CONGRESS,10241.99,240.55,NA,NA,NA,NA,NA,NA,NA,1500,NA,NA,NA,NA,NA,240.55
954,H8OH12123,GRISEZ,Grisez,REP,OH,12,C,C00631275,BRANDON GRISEZ FOR CONGRESS,4980.03,301.86,NA,NA,NA,NA,1299.77,NA,87,NA,NA,NA,NA,NA,NA,NA
955,H8OH12164,SCOTT,Scott,DEM,OH,12,C,C00662338,ZACH SCOTT FOR CONGRESS,51820.37,912.33,NA,NA,8772.97,NA,NA,39908.15,NA,200,607.41,NA,NA,NA,NA,NA
956,H8OH12180,BALDERSON,Balderson,REP,OH,12,I,C00662650,BALDERSON FOR CONGRESS,2559065.35,1189438.31,95000,6545.21,313440.15,79010.32,NA,224676.94,77773.43,93186.62,48303.73,NA,9702,327558.75,5552.91,NA
957,H8OH12198,HALVERSTADT,Halverstadt,REP,OH,12,C,C00662684,HALVERSTADT FOR CONGRESS,88449.04,NA,NA,NA,NA,NA,566.45,33441.09,500,NA,NA,NA,NA,NA,NA,NA
958,H8OH12206,O'BRIEN CAROL,O'Brien Carol,REP,OH,12,C,C00662825,CAROL O'BRIEN FOR CONGRESS,238026.51,11400,25000,NA,18500,NA,NA,23297.9,NA,6528.87,NA,NA,NA,NA,5250,NA
959,H8OH12214,PATTON,Patton,DEM,OH,12,C,C00664011,JACKIE PATTON FOR CONGRESS,33513.99,8153.38,NA,NA,NA,NA,NA,16478.29,NA,100,NA,NA,NA,NA,NA,NA
960,H8OH12222,BACON,Bacon,REP,OH,12,C,C00664821,BACON FOR CONGRESS,368082.3,160924.45,NA,NA,14692.5,NA,NA,75903.03,250,3040,NA,NA,NA,NA,NA,NA
961,H8OH12230,LETT,Lett,DEM,OH,12,C,C00665760,FRIENDS OF CRYSTAL LETT,2716.66,NA,NA,NA,NA,NA,NA,940,NA,NA,NA,NA,NA,NA,NA,NA
962,H8OH12248,LENEGHAN,Leneghan,REP,OH,12,O,C00666073,MELANIE LENEGHAN FOR CONGRESS,588222.91,2672,20200,NA,500,NA,NA,112266.24,6435,NA,NA,NA,NA,NA,5400,NA
